close,date
227406757,Thu Dec 16 19:24:32 +0000 2010
1973284620,Sun Oct 20 00:39:21 +0000 2013
149558832,Sat May 29 16:05:54 +0000 2010
2226070770,Mon Dec 02 04:56:09 +0000 2013
343139587,Wed Jul 27 03:34:16 +0000 2011
182053919,Mon Aug 23 18:30:35 +0000 2010
2194697718,Thu Nov 14 18:54:38 +0000 2013
144546270,Sun May 16 16:21:42 +0000 2010
794049692,Fri Aug 31 15:03:57 +0000 2012
912478687,Mon Oct 29 13:43:38 +0000 2012
2218277854,Tue Dec 10 21:10:52 +0000 2013
90553563,Tue Nov 17 03:27:22 +0000 2009
151167538,Wed Jun 02 19:35:41 +0000 2010
629494174,Sat Jul 07 17:13:56 +0000 2012
1370612690,Sun Apr 21 21:24:37 +0000 2013
352060975,Wed Aug 10 02:55:25 +0000 2011
333698831,Mon Jul 11 23:12:09 +0000 2011
1357427323,Tue Apr 16 17:23:55 +0000 2013
138233123,Thu Apr 29 00:28:32 +0000 2010
2200944154,Fri Nov 29 21:03:49 +0000 2013
1292607937,Sat Mar 23 22:01:10 +0000 2013
1887509809,Fri Sep 20 18:55:52 +0000 2013
1102389024,Sat Jan 19 00:37:50 +0000 2013
195624787,Mon Sep 27 04:58:50 +0000 2010
871068673,Wed Oct 10 03:43:33 +0000 2012
750390582,Sat Aug 11 01:20:34 +0000 2012
122513182,Sat Mar 13 00:04:21 +0000 2010
276279560,Sun Apr 03 01:34:22 +0000 2011
277620019,Tue Apr 05 18:48:43 +0000 2011
1853012046,Wed Sep 11 02:13:59 +0000 2013
146941259,Sat May 22 19:19:16 +0000 2010
621387850,Thu Jun 28 23:07:03 +0000 2012
130360134,Wed Apr 07 02:27:21 +0000 2010
404428389,Thu Nov 03 22:28:16 +0000 2011
1041027049,Fri Dec 28 01:13:23 +0000 2012
1232631649,Sat Mar 02 02:59:44 +0000 2013
1911335965,Fri Sep 27 14:31:16 +0000 2013
190653033,Tue Sep 14 14:15:17 +0000 2010
1692300000,Thu Aug 22 23:23:47 +0000 2013
238670089,Sat Jan 15 18:57:07 +0000 2011
228526525,Mon Dec 20 00:16:07 +0000 2010
1661944442,Sun Aug 11 07:46:04 +0000 2013
356491467,Tue Aug 16 23:01:49 +0000 2011
2176105679,Sun Nov 10 19:31:52 +0000 2013
105023684,Fri Jan 15 03:27:20 +0000 2010
461576657,Wed Jan 11 23:25:38 +0000 2012
627840250,Thu Jul 05 23:27:06 +0000 2012
432963592,Sat Dec 10 00:12:15 +0000 2011
81426503,Sat Oct 10 19:41:09 +0000 2009
267337921,Wed Mar 16 19:18:40 +0000 2011
410969065,Sat Nov 12 20:32:23 +0000 2011
1359985621,Wed Apr 17 17:40:44 +0000 2013
273001762,Sun Mar 27 16:32:25 +0000 2011
1416706009,Thu May 09 23:25:29 +0000 2013
1329583879,Fri Apr 05 16:25:44 +0000 2013
1855654585,Wed Sep 11 22:37:13 +0000 2013
2170722738,Sat Nov 02 18:30:35 +0000 2013
2164056348,Wed Oct 30 04:00:32 +0000 2013
232406130,Fri Dec 31 02:14:03 +0000 2010
45054267,Sat Jun 06 01:42:30 +0000 2009
137156750,Mon Apr 26 00:07:29 +0000 2010
2239735058,Tue Dec 10 20:34:51 +0000 2013
1164646327,Sun Feb 10 01:56:10 +0000 2013
91793607,Sun Nov 22 13:57:13 +0000 2009
787384328,Tue Aug 28 16:42:43 +0000 2012
374041929,Thu Sep 15 16:15:44 +0000 2011
893888233,Sat Oct 20 19:30:13 +0000 2012
356462685,Tue Aug 16 22:04:37 +0000 2011
361572366,Thu Aug 25 00:24:59 +0000 2011
163949378,Wed Jul 07 17:31:46 +0000 2010
576374729,Thu May 10 16:34:12 +0000 2012
131033358,Fri Apr 09 02:24:51 +0000 2010
287715283,Mon Apr 25 14:57:40 +0000 2011
2151322489,Wed Oct 23 16:45:58 +0000 2013
409698781,Fri Nov 11 03:14:12 +0000 2011
185422838,Tue Aug 31 23:27:44 +0000 2010
309038696,Wed Jun 01 12:38:51 +0000 2011
348096293,Wed Aug 03 21:38:28 +0000 2011
351351079,Tue Aug 09 03:52:29 +0000 2011
195934169,Mon Sep 27 22:57:50 +0000 2010
223370229,Mon Dec 06 05:41:52 +0000 2010
493245675,Wed Feb 15 16:03:42 +0000 2012
547622520,Sat Apr 07 11:39:45 +0000 2012
576817791,Fri May 11 01:38:49 +0000 2012
2239583264,Tue Dec 10 18:18:24 +0000 2013
1403830346,Sun May 05 01:47:36 +0000 2013
90212059,Sun Nov 15 18:04:58 +0000 2009
407093453,Mon Nov 07 16:37:56 +0000 2011
2173193769,Fri Nov 08 10:41:13 +0000 2013
1684373113,Mon Aug 19 22:44:08 +0000 2013
99547389,Sat Dec 26 18:04:03 +0000 2009
62957529,Tue Aug 04 23:04:24 +0000 2009
2149325894,Tue Oct 22 16:22:41 +0000 2013
1020947796,Wed Dec 19 00:17:58 +0000 2012
401595458,Sun Oct 30 19:51:34 +0000 2011
709755319,Sat Jul 21 23:36:28 +0000 2012
2190969799,Tue Nov 12 20:06:28 +0000 2013
205550369,Thu Oct 21 03:30:53 +0000 2010
317490980,Wed Jun 15 00:57:54 +0000 2011
855126650,Sun Sep 30 18:13:04 +0000 2012
216800481,Wed Nov 17 19:16:17 +0000 2010
346020207,Sun Jul 31 15:52:19 +0000 2011
1080420697,Fri Jan 11 17:42:43 +0000 2013
1128765936,Mon Jan 28 17:56:06 +0000 2013
255217617,Sun Feb 20 22:40:13 +0000 2011
700960297,Tue Jul 17 12:22:25 +0000 2012
1141490892,Sat Feb 02 04:48:34 +0000 2013
1092785310,Tue Jan 15 17:51:35 +0000 2013
871197907,Wed Oct 10 05:44:04 +0000 2012
292933759,Wed May 04 13:46:11 +0000 2011
1966092667,Thu Oct 17 04:23:19 +0000 2013
306465905,Fri May 27 22:58:10 +0000 2011
632017112,Tue Jul 10 14:20:28 +0000 2012
487196137,Thu Feb 09 03:23:20 +0000 2012
928057946,Mon Nov 05 17:31:05 +0000 2012
488806404,Fri Feb 10 21:26:50 +0000 2012
1135130677,Wed Jan 30 20:26:52 +0000 2013
328329670,Sun Jul 03 04:58:06 +0000 2011
1379742457,Thu Apr 25 15:34:48 +0000 2013
554015049,Sun Apr 15 00:10:40 +0000 2012
621357977,Thu Jun 28 22:23:01 +0000 2012
185919016,Thu Sep 02 03:59:09 +0000 2010
134931426,Mon Apr 19 21:46:42 +0000 2010
616105292,Sat Jun 23 13:23:12 +0000 2012
490289688,Sun Feb 12 12:09:38 +0000 2012
125083085,Sun Mar 21 16:36:41 +0000 2010
726468188,Mon Jul 30 17:17:28 +0000 2012
311162225,Sun Jun 05 00:33:42 +0000 2011
542949921,Sun Apr 01 21:28:10 +0000 2012
924179658,Sat Nov 03 22:51:11 +0000 2012
415715316,Fri Nov 18 18:20:36 +0000 2011
1433514079,Thu May 16 16:29:18 +0000 2013
129595014,Sun Apr 04 20:43:38 +0000 2010
61584189,Thu Jul 30 20:04:41 +0000 2009
1253151266,Sat Mar 09 01:41:37 +0000 2013
1668431856,Tue Aug 13 18:22:09 +0000 2013
878363101,Sat Oct 13 17:56:38 +0000 2012
234496792,Wed Jan 05 20:16:36 +0000 2011
459845126,Tue Jan 10 03:35:00 +0000 2012
1413634596,Wed May 08 19:31:08 +0000 2013
1627829456,Sun Jul 28 12:50:25 +0000 2013
211198515,Tue Nov 02 16:07:46 +0000 2010
386232555,Thu Oct 06 22:06:29 +0000 2011
170399032,Sat Jul 24 18:39:36 +0000 2010
601478074,Thu Jun 07 02:16:36 +0000 2012
554903460,Mon Apr 16 03:06:08 +0000 2012
341702619,Sun Jul 24 20:29:08 +0000 2011
353193848,Thu Aug 11 18:00:23 +0000 2011
300357475,Tue May 17 16:44:06 +0000 2011
227444801,Thu Dec 16 21:31:14 +0000 2010
132687979,Tue Apr 13 22:49:57 +0000 2010
981472466,Fri Nov 30 23:49:50 +0000 2012
92069849,Mon Nov 23 17:34:53 +0000 2009
151507948,Thu Jun 03 15:23:14 +0000 2010
130564675,Wed Apr 07 17:23:34 +0000 2010
287320892,Sun Apr 24 19:20:02 +0000 2011
284205818,Mon Apr 18 21:00:29 +0000 2011
72290945,Mon Sep 07 14:22:03 +0000 2009
1347630541,Fri Apr 12 19:58:38 +0000 2013
132195523,Mon Apr 12 15:06:58 +0000 2010
218898962,Tue Nov 23 13:36:10 +0000 2010
519115626,Fri Mar 09 02:49:30 +0000 2012
472229008,Mon Jan 23 18:47:37 +0000 2012
2188318798,Wed Nov 20 03:48:16 +0000 2013
1181184252,Fri Feb 15 05:26:23 +0000 2013
423677929,Mon Nov 28 20:11:14 +0000 2011
2238730988,Tue Dec 10 07:02:26 +0000 2013
2217529173,Tue Dec 10 13:10:45 +0000 2013
2211554764,Sat Dec 07 04:06:10 +0000 2013
1047826489,Sun Dec 30 13:04:21 +0000 2012
602277255,Thu Jun 07 20:57:26 +0000 2012
2199492701,Thu Nov 28 17:21:46 +0000 2013
1164369978,Sat Feb 09 23:33:05 +0000 2013
136478374,Sat Apr 24 02:08:31 +0000 2010
322950173,Fri Jun 24 00:51:00 +0000 2011
2233523515,Fri Dec 06 20:53:49 +0000 2013
148958755,Fri May 28 01:52:03 +0000 2010
1961781691,Tue Oct 15 02:47:54 +0000 2013
2216474541,Mon Dec 09 21:45:11 +0000 2013
309382951,Thu Jun 02 00:40:14 +0000 2011
486963817,Wed Feb 08 21:22:17 +0000 2012
90786341,Wed Nov 18 03:00:24 +0000 2009
125064080,Sun Mar 21 15:18:13 +0000 2010
381660232,Wed Sep 28 18:22:06 +0000 2011
1697313073,Sat Aug 24 19:42:12 +0000 2013
981801265,Sat Dec 01 04:10:16 +0000 2012
319987253,Sun Jun 19 03:15:09 +0000 2011
2192772320,Wed Nov 13 19:01:04 +0000 2013
135287690,Tue Apr 20 21:58:34 +0000 2010
97151603,Wed Dec 16 06:30:54 +0000 2009
1239483650,Sun Mar 03 18:00:15 +0000 2013
2235214885,Sat Dec 07 23:52:29 +0000 2013
309978010,Fri Jun 03 00:26:38 +0000 2011
618742398,Tue Jun 26 02:49:26 +0000 2012
281532697,Wed Apr 13 13:28:17 +0000 2011
2236749084,Mon Dec 09 00:09:37 +0000 2013
1033907665,Tue Dec 25 02:43:34 +0000 2012
1950435571,Thu Oct 10 00:42:23 +0000 2013
318204864,Thu Jun 16 03:45:49 +0000 2011
776815831,Thu Aug 23 21:40:09 +0000 2012
126118932,Wed Mar 24 22:11:40 +0000 2010
623047016,Sat Jun 30 18:51:42 +0000 2012
580540506,Tue May 15 02:30:13 +0000 2012
112344964,Mon Feb 08 04:41:24 +0000 2010
116888973,Tue Feb 23 22:11:11 +0000 2010
592312478,Mon May 28 01:54:01 +0000 2012
1315621014,Sat Mar 30 02:46:15 +0000 2013
274750824,Wed Mar 30 23:51:02 +0000 2011
164915861,Sat Jul 10 02:46:15 +0000 2010
103487925,Sun Jan 10 05:21:51 +0000 2010
1230095149,Fri Mar 01 15:19:53 +0000 2013
105253977,Fri Jan 15 20:57:30 +0000 2010
1901381923,Tue Sep 24 18:23:51 +0000 2013
164013744,Wed Jul 07 20:53:30 +0000 2010
553724378,Sat Apr 14 18:07:49 +0000 2012
1642756957,Sat Aug 03 12:23:50 +0000 2013
1569124081,Thu Jul 04 21:21:12 +0000 2013
776705996,Thu Aug 23 20:32:24 +0000 2012
1431672714,Wed May 15 23:06:54 +0000 2013
223976115,Tue Dec 07 20:47:52 +0000 2010
1392494071,Tue Apr 30 16:36:44 +0000 2013
349466769,Sat Aug 06 04:19:34 +0000 2011
263864136,Thu Mar 10 22:03:22 +0000 2011
1614150847,Tue Jul 23 02:07:04 +0000 2013
2178698173,Wed Nov 06 19:50:29 +0000 2013
186657874,Sat Sep 04 01:31:12 +0000 2010
43483874,Sat May 30 04:58:11 +0000 2009
1891461984,Sat Sep 21 21:13:17 +0000 2013
433838871,Sun Dec 11 02:53:37 +0000 2011
1975071139,Sun Oct 20 12:55:47 +0000 2013
138955171,Sat May 01 03:38:39 +0000 2010
752487271,Sun Aug 12 04:50:21 +0000 2012
1593476234,Sun Jul 14 14:10:06 +0000 2013
65532731,Fri Aug 14 02:02:21 +0000 2009
354005576,Sat Aug 13 00:15:06 +0000 2011
311837932,Mon Jun 06 04:23:38 +0000 2011
2233906105,Sat Dec 07 03:55:38 +0000 2013
299279709,Sun May 15 20:12:55 +0000 2011
158591943,Wed Jun 23 03:04:55 +0000 2010
1494548047,Sun Jun 09 03:17:30 +0000 2013
752122508,Sun Aug 12 00:02:32 +0000 2012
1006577173,Wed Dec 12 15:09:59 +0000 2012
2193187882,Sat Nov 23 20:03:58 +0000 2013
942685610,Mon Nov 12 02:29:53 +0000 2012
560455708,Sun Apr 22 17:28:59 +0000 2012
307116928,Sun May 29 02:07:29 +0000 2011
1262636988,Tue Mar 12 19:01:36 +0000 2013
1703532217,Tue Aug 27 02:19:33 +0000 2013
2234670636,Sat Dec 07 15:16:47 +0000 2013
269028071,Sat Mar 19 23:48:06 +0000 2011
2209106400,Fri Nov 22 15:06:47 +0000 2013
1111374830,Tue Jan 22 12:09:03 +0000 2013
126482626,Fri Mar 26 00:58:05 +0000 2010
1351100180,Sun Apr 14 05:49:51 +0000 2013
1629895849,Mon Jul 29 08:39:21 +0000 2013
325159907,Mon Jun 27 20:51:42 +0000 2011
1458006036,Sat May 25 20:52:56 +0000 2013
1375027698,Tue Apr 23 17:15:18 +0000 2013
1740139376,Sat Sep 07 03:40:04 +0000 2013
610707187,Sun Jun 17 10:40:43 +0000 2012
2159575640,Sun Oct 27 20:28:36 +0000 2013
598574623,Sun Jun 03 18:59:47 +0000 2012
43711428,Sun May 31 16:28:19 +0000 2009
2229101629,Wed Dec 04 01:28:59 +0000 2013
1546721508,Tue Jun 25 21:55:45 +0000 2013
299918724,Mon May 16 22:08:15 +0000 2011
1141229778,Sat Feb 02 02:07:44 +0000 2013
331135812,Thu Jul 07 18:08:50 +0000 2011
99785822,Sun Dec 27 21:23:31 +0000 2009
134835667,Mon Apr 19 15:46:36 +0000 2010
2205245847,Mon Dec 02 23:20:14 +0000 2013
1177965397,Thu Feb 14 07:21:12 +0000 2013
389224203,Wed Oct 12 02:05:41 +0000 2011
760563151,Thu Aug 16 01:39:49 +0000 2012
1408953486,Mon May 06 23:39:36 +0000 2013
928624250,Mon Nov 05 23:42:16 +0000 2012
2208821828,Fri Nov 22 11:29:39 +0000 2013
1161742916,Sat Feb 09 02:17:36 +0000 2013
164818643,Fri Jul 09 21:03:57 +0000 2010
703686140,Wed Jul 18 19:55:28 +0000 2012
260951868,Fri Mar 04 23:20:49 +0000 2011
372528505,Mon Sep 12 23:03:24 +0000 2011
340410581,Fri Jul 22 17:13:26 +0000 2011
186518882,Fri Sep 03 17:40:10 +0000 2010
950381900,Thu Nov 15 19:59:51 +0000 2012
2185174335,Sun Nov 17 22:02:39 +0000 2013
423063525,Mon Nov 28 01:37:28 +0000 2011
2218009706,Wed Nov 27 15:49:25 +0000 2013
296626643,Wed May 11 03:48:43 +0000 2011
374125279,Thu Sep 15 19:09:50 +0000 2011
875775930,Fri Oct 12 14:50:52 +0000 2012
991444915,Wed Dec 05 17:45:51 +0000 2012
1892819083,Sun Sep 22 07:03:01 +0000 2013
436058945,Tue Dec 13 18:55:19 +0000 2011
99208054,Fri Dec 25 02:59:02 +0000 2009
1834001850,Sun Sep 08 20:18:24 +0000 2013
2233781017,Sat Dec 07 01:47:03 +0000 2013
1940039276,Sun Oct 06 06:39:57 +0000 2013
209919232,Sat Oct 30 04:35:37 +0000 2010
382418570,Fri Sep 30 01:28:41 +0000 2011
596620103,Fri Jun 01 16:54:59 +0000 2012
589788846,Fri May 25 05:10:01 +0000 2012
383821511,Sun Oct 02 15:43:34 +0000 2011
419333744,Wed Nov 23 07:11:56 +0000 2011
242043413,Sun Jan 23 20:13:11 +0000 2011
962889672,Wed Nov 21 18:51:26 +0000 2012
79823737,Sun Oct 04 20:33:41 +0000 2009
1470900570,Thu May 30 23:58:14 +0000 2013
1499621918,Mon Jun 10 22:51:35 +0000 2013
531530856,Tue Mar 20 17:04:25 +0000 2012
395637358,Sat Oct 22 00:27:00 +0000 2011
743028212,Tue Aug 07 14:36:23 +0000 2012
102834329,Fri Jan 08 00:30:27 +0000 2010
272624688,Sat Mar 26 21:19:31 +0000 2011
2181412703,Fri Nov 15 01:33:30 +0000 2013
218256475,Sun Nov 21 21:14:28 +0000 2010
193941481,Thu Sep 23 01:24:06 +0000 2010
1485111356,Wed Jun 05 14:04:04 +0000 2013
1330410476,Sat Apr 06 01:13:01 +0000 2013
2187190941,Tue Nov 19 10:25:10 +0000 2013
211369648,Wed Nov 03 01:59:41 +0000 2010
703056667,Wed Jul 18 13:24:16 +0000 2012
475438989,Fri Jan 27 02:06:03 +0000 2012
469580288,Fri Jan 20 19:11:42 +0000 2012
177752510,Fri Aug 13 00:01:39 +0000 2010
288299632,Tue Apr 26 16:12:05 +0000 2011
267872301,Thu Mar 17 18:14:20 +0000 2011
1301768713,Tue Mar 26 00:30:28 +0000 2013
565081500,Fri Apr 27 23:36:41 +0000 2012
123674424,Tue Mar 16 21:48:04 +0000 2010
2233743104,Sat Dec 07 01:11:05 +0000 2013
446709207,Mon Dec 26 02:29:38 +0000 2011
2217000686,Wed Nov 27 02:06:55 +0000 2013
201467139,Mon Oct 11 22:39:38 +0000 2010
505403929,Mon Feb 27 04:11:27 +0000 2012
40514084,Sat May 16 18:21:51 +0000 2009
2211432466,Sat Dec 07 02:21:44 +0000 2013
549316733,Mon Apr 09 15:34:21 +0000 2012
414478665,Thu Nov 17 03:10:08 +0000 2011
448299849,Tue Dec 27 21:08:47 +0000 2011
218729440,Tue Nov 23 03:22:50 +0000 2010
175679661,Sat Aug 07 08:12:27 +0000 2010
870677269,Tue Oct 09 22:01:48 +0000 2012
1326121999,Thu Apr 04 04:10:29 +0000 2013
705174982,Tue Oct 08 16:08:58 +0000 2013
2233655461,Fri Dec 06 23:24:10 +0000 2013
849900926,Thu Sep 27 20:21:41 +0000 2012
566841727,Mon Apr 30 02:21:26 +0000 2012
594253248,Wed May 30 00:50:50 +0000 2012
630654406,Mon Jul 09 00:44:09 +0000 2012
178229303,Sat Aug 14 05:33:33 +0000 2010
55107098,Thu Jul 09 02:03:01 +0000 2009
408670368,Wed Nov 09 18:47:42 +0000 2011
366775603,Fri Sep 02 20:07:19 +0000 2011
1107978632,Mon Jan 21 03:44:49 +0000 2013
2232342764,Fri Dec 06 02:43:09 +0000 2013
1023628105,Thu Dec 20 06:01:26 +0000 2012
143953756,Fri May 14 22:10:25 +0000 2010
473430965,Tue Jan 24 23:50:58 +0000 2012
340727917,Sat Jul 23 04:56:44 +0000 2011
582220179,Wed May 16 20:28:48 +0000 2012
411643974,Sun Nov 13 17:54:25 +0000 2011
1498746584,Mon Jun 10 16:43:34 +0000 2013
418091786,Mon Nov 21 19:01:02 +0000 2011
126988515,Sat Mar 27 17:19:52 +0000 2010
796186524,Sat Sep 01 14:26:56 +0000 2012
1249932174,Thu Mar 07 20:05:52 +0000 2013
518917222,Thu Mar 08 21:55:59 +0000 2012
362066860,Thu Aug 25 20:04:27 +0000 2011
101053940,Fri Jan 01 20:39:29 +0000 2010
110578577,Tue Feb 02 01:41:32 +0000 2010
1199591300,Wed Feb 20 04:54:43 +0000 2013
420025664,Thu Nov 24 03:04:37 +0000 2011
245014606,Sun Jan 30 17:36:45 +0000 2011
2195438978,Fri Nov 15 05:50:24 +0000 2013
614376723,Thu Jun 21 13:00:22 +0000 2012
531901731,Wed Mar 21 01:26:15 +0000 2012
494229138,Thu Feb 16 17:26:49 +0000 2012
1886938446,Fri Sep 20 15:58:13 +0000 2013
292495818,Tue May 03 18:58:23 +0000 2011
294114892,Fri May 06 15:12:24 +0000 2011
172907836,Fri Jul 30 22:48:23 +0000 2010
195784283,Mon Sep 27 15:32:43 +0000 2010
950759389,Fri Nov 16 01:13:40 +0000 2012
758298500,Wed Aug 15 01:43:35 +0000 2012
94027252,Wed Dec 02 05:21:41 +0000 2009
401525900,Sun Oct 30 17:41:45 +0000 2011
251761823,Sun Feb 13 20:07:32 +0000 2011
349114184,Fri Aug 05 15:34:12 +0000 2011
43985688,Mon Jun 01 22:09:35 +0000 2009
792373578,Thu Aug 30 20:53:14 +0000 2012
381722194,Wed Sep 28 20:34:44 +0000 2011
155390480,Mon Jun 14 01:03:19 +0000 2010
118890432,Tue Mar 02 01:18:25 +0000 2010
339948098,Thu Jul 21 22:33:12 +0000 2011
1380743738,Fri Apr 26 00:48:19 +0000 2013
1945684363,Tue Oct 08 02:09:58 +0000 2013
307120825,Sun May 29 02:17:56 +0000 2011
1855434067,Wed Sep 11 20:41:07 +0000 2013
321131346,Tue Jun 21 02:26:17 +0000 2011
713697978,Tue Jul 24 04:49:36 +0000 2012
609287439,Fri Jun 15 15:43:55 +0000 2012
1544725754,Tue Jun 25 03:47:15 +0000 2013
631112364,Mon Jul 09 11:59:54 +0000 2012
112179274,Sun Feb 07 14:29:29 +0000 2010
212359563,Fri Nov 05 21:29:54 +0000 2010
1439322972,Sat May 18 20:16:00 +0000 2013
228405337,Sun Dec 19 16:37:08 +0000 2010
169477574,Thu Jul 22 12:49:00 +0000 2010
135012607,Tue Apr 20 02:57:46 +0000 2010
166725952,Wed Jul 14 21:24:11 +0000 2010
196153583,Tue Sep 28 13:23:33 +0000 2010
1188308804,Sun Feb 17 04:17:31 +0000 2013
2184936784,Sun Nov 17 18:41:20 +0000 2013
195168552,Sun Sep 26 00:28:40 +0000 2010
177409425,Thu Aug 12 01:57:55 +0000 2010
1362456890,Thu Apr 18 17:18:09 +0000 2013
1413518239,Wed May 08 18:17:19 +0000 2013
246990239,Thu Feb 03 21:38:36 +0000 2011
367444821,Sun Sep 04 00:13:39 +0000 2011
340721120,Sat Jul 23 04:36:59 +0000 2011
162952189,Mon Jul 05 04:21:14 +0000 2010
2213078293,Sun Nov 24 21:00:25 +0000 2013
1265797004,Thu Mar 14 00:27:20 +0000 2013
519317246,Fri Mar 09 08:52:09 +0000 2012
570223627,Thu May 03 19:24:07 +0000 2012
396937506,Mon Oct 24 00:29:30 +0000 2011
1385458182,Sat Apr 27 21:14:15 +0000 2013
462347745,Thu Jan 12 21:23:48 +0000 2012
329096528,Mon Jul 04 14:52:28 +0000 2011
547466279,Sat Apr 07 09:17:45 +0000 2012
2179177970,Thu Nov 07 02:20:57 +0000 2013
285451588,Thu Apr 21 05:18:35 +0000 2011
989546258,Tue Dec 04 20:42:22 +0000 2012
134530671,Sun Apr 18 17:55:21 +0000 2010
460575167,Tue Jan 10 22:17:25 +0000 2012
342831565,Tue Jul 26 17:08:00 +0000 2011
1018333676,Mon Dec 17 21:08:21 +0000 2012
506518237,Mon Feb 27 22:48:11 +0000 2012
1716829370,Sat Aug 31 21:17:15 +0000 2013
1272951180,Sat Mar 16 18:15:32 +0000 2013
394956624,Thu Oct 20 22:05:49 +0000 2011
423662007,Mon Nov 28 19:47:30 +0000 2011
1544514792,Tue Jun 25 01:54:10 +0000 2013
349442715,Sat Aug 06 03:19:00 +0000 2011
427744919,Sat Dec 03 22:40:58 +0000 2011
617303745,Sun Jun 24 15:38:29 +0000 2012
596049286,Fri Jun 01 02:39:05 +0000 2012
405233555,Sat Nov 05 01:28:22 +0000 2011
252765157,Tue Feb 15 21:29:09 +0000 2011
328046732,Sat Jul 02 16:46:05 +0000 2011
1078130641,Fri Jan 11 00:48:45 +0000 2013
291476117,Mon May 02 02:46:27 +0000 2011
146563917,Fri May 21 19:19:23 +0000 2010
422027889,Sat Nov 26 18:16:46 +0000 2011
223868400,Tue Dec 07 15:09:59 +0000 2010
175864070,Sat Aug 07 21:11:48 +0000 2010
1594070558,Sun Jul 14 19:11:21 +0000 2013
429175338,Mon Dec 05 17:10:30 +0000 2011
70865034,Wed Sep 02 02:56:47 +0000 2009
545355612,Wed Apr 04 16:50:19 +0000 2012
711384466,Sat Oct 12 18:28:57 +0000 2013
110624318,Tue Feb 02 05:48:40 +0000 2010
754179733,Mon Aug 13 01:45:49 +0000 2012
714399898,Mon Oct 14 12:40:32 +0000 2013
510815656,Thu Mar 01 20:37:47 +0000 2012
567564087,Mon Apr 30 19:26:57 +0000 2012
821495023,Thu Sep 13 13:11:57 +0000 2012
718782156,Thu Jul 26 21:16:39 +0000 2012
608631489,Thu Jun 14 22:22:20 +0000 2012
2203992233,Mon Dec 02 02:25:47 +0000 2013
938896310,Sat Nov 10 11:53:40 +0000 2012
2210881346,Sat Nov 23 15:38:41 +0000 2013
2175381984,Tue Nov 05 05:03:55 +0000 2013
223885987,Tue Dec 07 16:04:20 +0000 2010
2202730282,Sun Dec 01 06:06:33 +0000 2013
74477177,Tue Sep 15 15:42:28 +0000 2009
157202027,Sat Jun 19 04:03:30 +0000 2010
2161848798,Tue Oct 29 00:17:53 +0000 2013
1167311168,Sun Feb 10 23:25:54 +0000 2013
902174834,Wed Oct 24 16:43:01 +0000 2012
2202563873,Sun Dec 01 02:49:45 +0000 2013
1710758923,Thu Aug 29 18:49:28 +0000 2013
267342441,Wed Mar 16 19:29:37 +0000 2011
147706836,Mon May 24 21:07:48 +0000 2010
1969000860,Fri Oct 18 15:01:32 +0000 2013
2232007700,Thu Dec 05 20:50:19 +0000 2013
1633817186,Tue Jul 30 20:58:41 +0000 2013
2198666930,Sun Nov 17 01:02:30 +0000 2013
1016443826,Mon Dec 17 01:32:48 +0000 2012
2203566699,Sun Dec 01 19:21:47 +0000 2013
245194922,Mon Jan 31 03:16:09 +0000 2011
405285736,Sat Nov 05 03:20:11 +0000 2011
164159253,Thu Jul 08 05:10:19 +0000 2010
2197302058,Wed Nov 27 01:16:17 +0000 2013
2218019736,Wed Nov 27 15:56:53 +0000 2013
2219981612,Thu Nov 28 16:05:00 +0000 2013
603879654,Sat Jun 09 18:01:56 +0000 2012
718683952,Thu Oct 17 06:16:30 +0000 2013
105679119,Sun Jan 17 03:47:24 +0000 2010
2222009340,Fri Nov 29 20:47:27 +0000 2013
1514611836,Thu Jun 13 22:33:56 +0000 2013
424292145,Tue Nov 29 16:03:40 +0000 2011
277310914,Tue Apr 05 03:27:03 +0000 2011
604463981,Sun Jun 10 12:05:18 +0000 2012
2222214638,Sat Nov 30 00:26:56 +0000 2013
405285258,Sat Nov 05 03:19:05 +0000 2011
712071831,Sun Oct 13 05:30:09 +0000 2013
2225427050,Sun Dec 01 18:56:09 +0000 2013
897499932,Mon Oct 22 12:49:46 +0000 2012
544424257,Tue Apr 03 16:52:28 +0000 2012
2200543432,Fri Nov 29 13:54:06 +0000 2013
2198253333,Wed Nov 27 18:37:03 +0000 2013
742124953,Tue Aug 07 04:17:31 +0000 2012
2229368455,Wed Dec 04 05:50:49 +0000 2013
821750960,Thu Sep 13 16:00:14 +0000 2012
569225612,Wed May 02 16:20:30 +0000 2012
532521142,Wed Mar 21 20:11:15 +0000 2012
1520208690,Sat Jun 15 19:28:40 +0000 2013
2188697484,Mon Nov 11 16:52:00 +0000 2013
2205479871,Tue Dec 03 04:14:12 +0000 2013
1611570578,Sun Jul 21 23:31:07 +0000 2013
996192104,Sat Dec 08 01:08:31 +0000 2012
2225382301,Sun Dec 01 18:18:52 +0000 2013
2225341975,Sun Dec 01 17:48:56 +0000 2013
793549724,Fri Aug 31 10:15:24 +0000 2012
1300939134,Mon Mar 25 20:15:29 +0000 2013
82224840,Tue Oct 13 23:46:28 +0000 2009
2204750139,Mon Dec 02 15:57:31 +0000 2013
2225503082,Sun Dec 01 19:53:12 +0000 2013
406661978,Mon Nov 07 01:03:28 +0000 2011
1432073305,Thu May 16 03:26:26 +0000 2013
1561523300,Mon Jul 01 21:31:42 +0000 2013
2194931542,Mon Nov 25 02:38:12 +0000 2013
